country,tournament,tournament_id,season_id,team_name,team_id,player_name,player_id,age,height,player_country,position,preferred_foot,contract_until,market_value,market_currency,_league_id,_season,_source,_scraped_at
Netherlands,VriendenLoterij Eredivisie,37,52554,PSV Eindhoven,2952,Nick Olij,227192,31,185.0,Netherlands,G,Right,1877472000.0,1800000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,PSV Eindhoven,2952,Tijn Smolenaars,1445965,21,197.0,Netherlands,G,Right,1845936000.0,205000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Ayase Ueda,985823,27,182.0,Japan,F,Right,1845936000.0,19400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Casper Tengstedt,957937,26,184.0,Denmark,F,Right,1877472000.0,3400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Nacho Ferri,1196903,21,192.0,Spain,F,Right,1909008000.0,6600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Anis Hadj Moussa,1218066,24,176.0,Algeria,M,Left,1909008000.0,24000000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Oussama Targhalline,1095731,24,186.0,Morocco,M,Right,1845936000.0,14400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Jakub Moder,886242,27,191.0,Poland,M,Right,1845936000.0,10900000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Sem Steijn,944467,24,173.0,Netherlands,M,Right,1877472000.0,11900000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Luka Ivanušec,822462,27,175.0,Croatia,M,Right,1845936000.0,3300000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Gaoussou Diarra,1918931,23,183.0,Mali,M,Right,1877472000.0,1800000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Luciano Valente,1121400,22,189.0,Netherlands,M,Right,1909008000.0,19200000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Gonçalo Borges,979221,25,184.0,Portugal,M,Right,1877472000.0,3100000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Gjivai Zechiël,1433802,22,179.0,Netherlands,M,Right,1845936000.0,10500000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Charles Vanhoutte,928033,27,182.0,Belgium,M,Right,1909008000.0,6800000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Thijs Kraaijeveld,1384486,19,188.0,Netherlands,M,Right,1845936000.0,5200000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Givairo Read,1388535,20,175.0,Netherlands,D,Right,1877472000.0,24000000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Jordan Bos,1144138,23,180.0,Australia,D,Left,1877472000.0,11200000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Tsuyoshi Watanabe,942213,29,187.0,Japan,D,Right,1877472000.0,9300000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Anel Ahmedhodžić,825899,27,190.0,Bosnia & Herzegovina,D,Right,1877472000.0,9700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Jeremiah St Juste,787640,29,185.0,Netherlands,D,Right,1814313600.0,2900000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Mika Mármol,979146,25,181.0,Spain,D,Left,1909008000.0,9100000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Jordan Lotomba,796279,27,177.0,Switzerland,D,Right,1814313600.0,3600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Thomas Beelen,1127916,25,190.0,Netherlands,D,Right,1845936000.0,5200000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Neraysho Kasanwirjo,961678,24,185.0,Netherlands,D,Right,1814313600.0,1400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Mats Deijl,794013,29,180.0,Netherlands,D,Right,1845936000.0,1900000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Gijs Smal,860160,28,183.0,Netherlands,D,Left,1845936000.0,5800000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Bart Nieuwkoop,797279,30,180.0,Netherlands,D,Right,1814313600.0,1400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Tjark Ernst,1019319,23,193.0,Germany,G,Right,1909008000.0,3900000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Liam Bossin,307364,30,190.0,Ireland,G,Right,1814313600.0,380000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,Mannou Berger,1390118,21,193.0,Netherlands,G,Right,1814313600.0,77000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Wout Weghorst,252215,34,197.0,Netherlands,F,Right,1845936000.0,2100000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Marko Pjaca,190435,31,186.0,Croatia,F,Right,1814313600.0,1600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Sayfallah Ltaief,1032926,26,180.0,Tunisia,F,Right,1814313600.0,1300000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Naci Ünüvar,954317,23,168.0,Türkiye,F,Right,1845936000.0,910000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Sam Lammers,804901,29,191.0,Netherlands,F,Both,1814313600.0,4300000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Lucas Vennegoor of Hesselink,1634542,20,188.0,Netherlands,F,Left,1845936000.0,270000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Ramiz Zerrouki,989882,28,183.0,Algeria,M,Right,1909008000.0,6000000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Younes Taha,1146623,23,176.0,Morocco,M,Left,1814313600.0,4200000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Kristian Hlynsson,1160026,22,176.0,Iceland,M,Right,1877472000.0,5700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Sondre Ørjasæter,1200962,22,180.0,Norway,M,Right,1877472000.0,6800000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Daan Rots,1048430,25,179.0,Netherlands,M,Left,1814313600.0,4700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Taylor Booth,906024,25,173.0,USA,M,Both,1845936000.0,1100000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Thomas Van den Belt,945233,25,181.0,Netherlands,M,Right,1877472000.0,4400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Arno Verschueren,578344,29,182.0,Belgium,M,Right,1845936000.0,675000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Mathias Kjølø,966546,25,174.0,Norway,M,Right,1814313600.0,925000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Daouda Weidmann,1142678,23,180.0,France,M,Right,1909008000.0,795000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Gijs Besselink,1440801,22,180.0,Netherlands,M,Right,1845936000.0,620000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Mees Hilgers,1014288,25,185.0,Indonesia,D,Right,1814313600.0,3200000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Ruud Nijstad,1890313,18,192.0,Netherlands,D,Left,1877472000.0,10500000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Julien Mesbahi,1470014,20,181.0,Morocco,D,Right,1814313600.0,160000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Bart van Rooij,946506,25,174.0,Netherlands,D,Right,1845936000.0,9700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Stav Lemkin,1091923,23,190.0,Israel,D,Right,1845936000.0,5700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Robin Pröpper,196082,32,190.0,Netherlands,D,Both,1877472000.0,1200000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Krzysztof Kurowski,1479494,19,180.0,Poland,D,Left,1909008000.0,495000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Guilherme Peixoto,1470065,20,181.0,Portugal,D,Right,1845936000.0,195000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Aske Adelgaard,1133233,22,175.0,Denmark,D,Left,1909008000.0,940000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Max Bruns,1091627,23,186.0,Netherlands,D,Right,1877472000.0,1400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Remko Pasveer,2622,42,186.0,Netherlands,G,Right,1814313600.0,97000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Issam El Maach,904775,26,187.0,Morocco,G,Right,1814313600.0,110000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Joël Drommel,610396,29,189.0,Netherlands,G,Right,1909008000.0,3700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Lars Unnerstall,94835,36,198.0,Germany,G,Right,1814313600.0,1000000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,Yannick Gerritsen,1928510,20,,Netherlands,G,,1845936000.0,49000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Troy Parrott,966555,24,185.0,Ireland,F,Right,1877472000.0,23000000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Ibrahim Sadiq,905174,26,166.0,Ghana,F,Right,1845936000.0,2100000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Weslley Patati,1148468,22,167.0,Brazil,F,Left,1909008000.0,4700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Bendegúz Kovács,2055327,19,199.0,Hungary,F,Left,1877472000.0,1600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Mexx Meerdink,1153117,23,182.0,Netherlands,F,Left,1909008000.0,8300000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Jizz Hornkamp,914392,28,180.0,Netherlands,F,Right,1909008000.0,2600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Mayckel Lahdo,1046028,23,171.0,Sweden,F,Right,1814313600.0,2600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Isak Steiner Jensen,1087931,22,185.0,Denmark,F,Right,1909008000.0,4900000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Sem van Duijn,1548834,22,181.0,Netherlands,F,Right,1940544000.0,720000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Kees Smit,1405756,20,182.0,Netherlands,M,Right,1845936000.0,24000000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Calvin Stengs,857480,27,187.0,Netherlands,M,Left,1814313600.0,4800000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Ro-Zangelo Daal,1145989,21,173.0,Netherlands,M,Right,1909008000.0,3100000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Ayoub Oufkir,1648756,20,170.0,Netherlands,M,Left,1909008000.0,2800000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Peer Koopmeiners,922018,26,186.0,Netherlands,M,Right,1845936000.0,12500000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Matěj Šín,1170900,22,180.0,Czechia,M,Left,1909008000.0,2700000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Wassim Bouziane,1562510,19,181.0,Netherlands,M,Right,1909008000.0,440000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Dave Kwakman,1146002,22,186.0,Netherlands,M,Right,1877472000.0,1400000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Julian Oerip,1394876,19,179.0,Netherlands,M,Right,1877472000.0,320000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Jordy Clasie,116946,35,169.0,Netherlands,M,Both,1845936000.0,775000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Hessel de Wit,1974439,19,185.0,Netherlands,M,Right,1909008000.0,165000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Mateo Chávez,1638685,22,177.0,Mexico,D,Left,1909008000.0,4099999.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Andrea Natali,1823904,18,186.0,Italy,D,Right,1940544000.0,375000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Rion Ichihara,1499691,21,187.0,Japan,D,Right,1940544000.0,1600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Seiya Maikuma,1028330,28,179.0,Japan,D,Right,1845936000.0,2100000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Wouter Goes,1145982,22,187.0,Netherlands,D,Right,1845936000.0,16500000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,Elijah Dijkstra,1386461,20,172.0,Netherlands,D,Right,1877472000.0,5600000.0,EUR,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:38.702134
