country,tournament,tournament_id,season_id,team_name,team_id,player_name,player_id,age,height,player_country,position,preferred_foot,contract_until,market_value,market_currency,_league_id,_season,_source,_scraped_at
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Tian Nai Koren,1939849,17.0,169.0,Slovenia,M,Right,1877472000.0,1300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Freddie Potts,1089582,22.0,183.0,England,M,Right,1909008000.0,10400000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Cheveyo Tsawa,1417029,19.0,183.0,Switzerland,M,Right,1909008000.0,5800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Lynnt Audoor,1067539,22.0,184.0,Belgium,M,Right,1877472000.0,1500000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Gianluca Okon-Engstler,1974982,17.0,,Italy,M,Right,1877472000.0,390000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Joel Ordóñez,1187275,22.0,188.0,Ecuador,D,Right,1877472000.0,36000000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Joaquin Seys,1395881,21.0,178.0,Belgium,D,Left,1877472000.0,18200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Brandon Mechele,248331,33.0,188.0,Belgium,D,Both,1845936000.0,2700000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Han-Beom Lee,1002448,24.0,188.0,South Korea,D,Right,1877472000.0,2800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Kyriani Sabbe,1101258,21.0,176.0,Belgium,D,Right,1845936000.0,7700000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Jorne Spileers,1104897,21.0,188.0,Belgium,D,Right,1845936000.0,3100000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Bjorn Meijer,1047509,23.0,190.0,Netherlands,D,Left,1814313600.0,2800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Hugo Siquet,983041,24.0,180.0,Belgium,D,Right,1845936000.0,4099999.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Vince Osuji,1656128,20.0,188.0,Nigeria,D,Right,1877472000.0,770000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Yann Sommer,16206,37.0,183.0,Switzerland,G,Right,1877472000.0,1800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Nordin Jackers,361722,28.0,185.0,Belgium,G,Right,1877472000.0,1200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Argus Vanden Driessche,1403045,19.0,194.0,Belgium,G,,1877472000.0,475000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Club Brugge KV,2888,Axl De Corte,1403043,20.0,193.0,Belgium,G,Left,1845936000.0,385000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Promise David,1119328,25.0,196.0,Canada,F,Both,1877472000.0,18100000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Kevin Rodriguez,1431770,26.0,190.0,Ecuador,F,Right,1814313600.0,5800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Anouar Ait El Hadj,964764,24.0,167.0,Belgium,F,Right,1845936000.0,4500000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Mohammed Fuseini,1212237,24.0,169.0,Ghana,F,Left,1845936000.0,2400000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Raul Florucz,1022491,25.0,182.0,Austria,F,Left,1877472000.0,3800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Mateo Biondic,1387937,23.0,190.0,Germany,F,Right,1909008000.0,1900000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Marc Giger,1406947,22.0,186.0,Switzerland,F,Right,1877472000.0,775000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Cristian Makate,1825873,23.0,178.0,Equatorial Guinea,F,Right,1877472000.0,195000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Ilan Hurtevent,2191010,21.0,180.0,Belgium,F,Right,1909008000.0,485000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Relebohile Mofokeng,1564998,21.0,166.0,South Africa,M,Right,1909008000.0,2900000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Adem Zorgane,1000472,26.0,184.0,Algeria,M,Right,1877472000.0,12500000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Ousseynou Niang,880780,24.0,168.0,Senegal,M,Right,1845936000.0,5800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Darius Olaru,812808,28.0,177.0,Romania,M,Right,1909008000.0,4600000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Anan Khalaili,1403362,21.0,183.0,Israel,M,Right,1845936000.0,24000000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Guilherme Smith,1820381,23.0,183.0,Brazil,M,Right,1909008000.0,4200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Besfort Zeneli,1173223,23.0,187.0,Sweden,M,Right,1909008000.0,6200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Kamiel Van de Perre,1146316,22.0,181.0,Belgium,M,Right,1877472000.0,7500000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Ondrej Kricfalusi,1133093,22.0,195.0,Czechia,M,Right,1909008000.0,3700000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Rob Schoofs,133164,32.0,179.0,Belgium,M,Both,1845936000.0,1900000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Guillaume François,45897,36.0,174.0,Belgium,M,Right,,,,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Ivan Pavlić,1103764,24.0,185.0,Netherlands,M,Right,1877472000.0,380000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Kevin Mac Allister,895327,28.0,175.0,Argentina,D,Right,1814313600.0,12400000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Fedde Leysen,1088899,23.0,191.0,Belgium,D,Left,1877472000.0,3800000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Nohim Chibani,1922370,22.0,189.0,France,D,Right,1909008000.0,390000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Massire Sylla,1897832,21.0,196.0,Senegal,D,Right,1909008000.0,880000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Louis Patris,923972,25.0,187.0,Belgium,D,Right,1877472000.0,2400000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Ross Sykes,845558,27.0,196.0,England,D,Right,1814313600.0,4900000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Nikki Havenaar,309460,31.0,197.0,Japan,D,Right,1877472000.0,550000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Hervé Koffi,867299,29.0,187.0,Burkina Faso,G,Right,1814313600.0,5600000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Vic Chambaere,1108599,23.0,190.0,Belgium,G,Right,1814313600.0,655000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Giorgi Kavlashvili,1567319,19.0,192.0,Georgia,G,Left,1845936000.0,105000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Royale Union Saint-Gilloise,4860,Keo Boets,1150090,22.0,189.0,Belgium,G,Right,,49000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Samed Baždar,1100965,22.0,188.0,Bosnia & Herzegovina,F,Right,,1600000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Kaito Matsuzawa,1514300,25.0,176.0,Japan,F,Right,1814313600.0,825000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Shion Shinkawa,2049801,19.0,171.0,Japan,F,Right,1877472000.0,840000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Oumar Diouf,1493499,23.0,180.0,Senegal,F,Right,1877472000.0,1100000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Frederic Soelle Soelle,1195742,20.0,190.0,Belgium,F,Right,1845936000.0,260000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Jay David Mbalanda,1888650,19.0,,Belgium,F,Right,,165000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Ilias Sebaoui,1154586,24.0,180.0,Morocco,M,Right,1845936000.0,3300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Ryotaro Araki,1016965,24.0,170.0,Japan,M,Right,,915000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Nelson Ishiwatari,1186113,21.0,185.0,Japan,M,Right,,730000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Ben Achour Ilyes,1546218,19.0,,Morocco,M,Left,1877472000.0,105000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Abdoulaye Sissako,846330,28.0,186.0,France,M,Right,1845936000.0,2200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Ryan Merlen,1402293,24.0,188.0,France,M,Right,1877472000.0,1000000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Alouis Diriken,1481773,22.0,187.0,Belgium,M,Right,1877472000.0,320000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Shogo Taniguchi,386958,35.0,182.0,Japan,D,Right,,775000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Taiga Hata,1002356,24.0,175.0,Japan,D,Right,1845936000.0,2400000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Loïc Mbe Soh,904992,25.0,186.0,France,D,Right,,1900000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Visar Musliu,134231,31.0,186.0,North Macedonia,D,Right,1814313600.0,1000000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Robert-Jan Vanwesemael,1047164,24.0,175.0,Belgium,D,Right,1909008000.0,3200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Joedrick Pupe,891609,29.0,189.0,Belgium,D,Left,1877472000.0,1300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Wolke Janssens,794418,31.0,185.0,Belgium,D,Right,1845936000.0,270000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Hugo Lambotte,1888649,20.0,180.0,Belgium,D,Right,1845936000.0,140000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Rune Verheyden,2683818,19.0,,Belgium,D,,,,,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Léo Kokubo,997020,25.0,193.0,Japan,G,Right,1814313600.0,4600000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,Sint-Truidense VV,2895,Matt Lendfers,1393695,20.0,190.0,Belgium,G,Right,1877472000.0,185000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Mihajlo Cvetković,1427166,19.0,175.0,Serbia,F,Right,1877472000.0,10500000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Danylo Sikan,945479,25.0,185.0,Ukraine,F,Right,1909008000.0,4300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Adriano Bertaccini,867250,25.0,173.0,Belgium,F,Right,1877472000.0,4099999.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Noa Thomas Ojea Cobiella,2613189,16.0,,Belgium,F,Left,1877472000.0,,,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,César Huerta,905257,25.0,173.0,Mexico,M,Right,1877472000.0,3700000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Mario Stroeykens,1101702,21.0,177.0,DR Congo,M,Right,1845936000.0,4300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Nathan-Dylan Saliba,1093229,22.0,173.0,Canada,M,Both,1877472000.0,9200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Majeed Ashimeru,901149,28.0,182.0,Ghana,M,Right,1814313600.0,530000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Oliver Antman,975743,24.0,185.0,Finland,M,Right,1909008000.0,3900000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Tristan Degreef,1436187,21.0,177.0,Belgium,M,Right,1845936000.0,3100000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Elyess Dao,1891116,19.0,183.0,Morocco,M,Right,1877472000.0,265000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Jayden Onia Seke,1862185,17.0,,Belgium,M,Right,,910000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Joshua Nga Kana,2425195,17.0,178.0,Belgium,M,Right,1877472000.0,1200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Enric Llansana,916951,25.0,183.0,Netherlands,M,Right,1877472000.0,2100000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Lukáš Ambros,1142171,22.0,182.0,Czechia,M,Left,1909008000.0,5200000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Cedric Hatenboer,1638564,21.0,184.0,Netherlands,M,Right,1877472000.0,2100000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Alexis Flips,879672,26.0,173.0,France,M,Right,1845936000.0,290000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Noah Kalonji,2524711,17.0,185.0,Belgium,M,Right,1845936000.0,,,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Ilay Camara,1397747,23.0,174.0,Senegal,D,Right,1909008000.0,3600000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Ali Maamar,1440668,21.0,182.0,Morocco,D,Right,1845936000.0,2600000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Moussa Ndiaye,982315,24.0,181.0,Senegal,D,Left,1845936000.0,3900000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Giulian Biancone,965331,26.0,187.0,France,D,Right,1877472000.0,2300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Killian Sardella,909964,24.0,177.0,Belgium,D,Right,1845936000.0,2300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Ludwig Augustinsson,138546,32.0,181.0,Sweden,D,Left,1814313600.0,1500000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Marco Kana,964759,24.0,183.0,Belgium,D,Right,1845936000.0,3300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Léo Pétrot,827504,29.0,188.0,France,D,Left,1845936000.0,1400000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Lucas Hey,1122698,23.0,189.0,Denmark,D,Right,1877472000.0,2300000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Thomas Foket,245615,31.0,177.0,Belgium,D,Right,1814313600.0,310000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Basile Vroninks,1929417,19.0,175.0,Belgium,D,Right,1814313600.0,420000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Kaïs Barry,1426633,20.0,186.0,Belgium,D,Right,1814313600.0,315000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
Belgium,"Pro League, Championship Round",38,77040,RSC Anderlecht,2900,Zoumana Keita,1603768,20.0,189.0,Germany,D,Both,1877472000.0,410000.0,EUR,BEL,2025-2026,datafc_sofascore,2026-08-09T07:58:33.708194
